danceability,energy,key,mode,speechiness,instrumentalness,liveness,tempo,loudness,acousticness,valence,duration_ms,Is_Popular,track_genre
0.767,0.593,4,1,0.0413,4.5e-06,0.0878,130.007,-5.901,0.0324,0.579,171692,1,soul
0.551,0.402,11,1,0.0262,0.0,0.0928,103.313,-7.431,0.676,0.382,193200,1,country
0.497,0.638,1,1,0.0274,0.0,0.385,172.01,-5.31,0.0467,0.77,137141,1,indie-pop
0.398,0.717,0,1,0.0398,0.0,0.085,117.296,-5.253,0.07,0.487,193429,1,indie-pop
0.613,0.822,9,1,0.026,0.506,0.429,105.997,-4.087,0.0092,0.567,128198,1,indie-pop
0.652,0.557,1,0,0.0318,0.0,0.124,150.073,-5.714,0.74,0.483,169353,1,electro
0.392,0.429,5,0,0.0462,0.015,0.217,72.104,-10.279,0.527,0.105,57370,1,indie-pop
0.704,0.611,2,1,0.0409,0.0,0.0812,100.0,-6.112,0.217,0.22,189466,1,rock
0.656,0.577,10,0,0.0802,0.0,0.296,173.094,-5.566,0.698,0.861,181522,1,electro
0.785,0.554,0,1,0.0409,3.4e-06,0.116,128.047,-6.571,0.283,0.144,150043,1,house
0.712,0.481,4,0,0.0487,0.0,0.241,140.0,-5.415,0.173,0.062,196138,1,house
0.834,0.73,8,1,0.222,0.0,0.124,155.008,-3.714,0.00513,0.446,312820,1,hip-hop
0.72,0.706,1,1,0.0473,0.0,0.166,133.002,-4.719,0.0684,0.62,187436,1,dance
0.528,0.797,4,1,0.0485,0.011,0.14,143.785,-7.487,0.000391,0.751,136562,1,indie-pop
0.44,0.04,3,1,0.0322,0.465,0.111,135.965,-16.887,0.981,0.249,193749,1,british
0.752,0.488,6,1,0.0705,9.11e-06,0.0936,136.041,-7.05,0.297,0.533,201660,1,dance
0.785,0.431,10,0,0.0364,0.0,0.0887,127.085,-8.756,0.123,0.236,159381,1,pop
0.383,0.637,3,1,0.0703,0.0,0.368,177.913,-6.993,0.0722,0.0827,260773,1,rock
0.778,0.317,1,0,0.334,0.0,0.0881,140.048,-10.732,0.592,0.327,178626,1,dance
0.501,0.405,1,1,0.0319,0.0,0.105,109.891,-5.679,0.751,0.446,182160,1,pop
0.546,0.586,6,1,0.0313,0.00114,0.0562,131.778,-8.488,0.00346,0.364,278991,1,indie-pop
0.907,0.53,1,1,0.127,2.23e-06,0.101,135.998,-6.112,0.0578,0.507,113000,1,hip-hop
0.7,0.49,0,1,0.076,0.0,0.117,79.982,-5.187,0.186,0.569,161803,1,alternative
0.486,0.528,1,1,0.0463,1.4e-05,0.106,178.519,-11.722,0.00387,0.452,329049,1,indie-pop
0.537,0.586,6,1,0.314,7.04e-05,0.175,79.056,-1.864,0.265,0.624,209829,1,indie-pop
0.878,0.525,5,1,0.0578,0.0,0.0714,112.022,-6.832,0.183,0.694,158571,1,soul
0.504,0.708,11,0,0.0343,0.000424,0.788,82.009,-5.896,0.00112,0.51,155146,1,indie-pop
0.45,0.329,9,0,0.0441,0.00109,0.135,71.884,-12.603,0.818,0.266,183624,1,pop
0.329,0.444,1,1,0.0417,0.0352,0.113,162.279,-9.973,0.0578,0.225,282205,1,indie-pop
0.572,0.406,10,1,0.0427,4.48e-06,0.102,119.812,-8.624,0.587,0.265,201083,1,electro
0.612,0.57,11,0,0.0347,0.0,0.0963,77.004,-6.642,0.278,0.334,197293,1,country
0.842,0.734,1,0,0.0588,0.0,0.106,137.958,-5.065,0.0427,0.952,181026,1,dance
0.742,0.546,1,1,0.0315,0.38,0.115,104.996,-7.694,0.172,0.868,260519,1,indie-pop
0.844,0.644,11,0,0.0479,0.0,0.113,122.061,-6.273,0.0828,0.591,169038,1,electro
0.598,0.427,7,0,0.0317,5.83e-06,0.21,76.469,-8.764,0.0546,0.0605,175720,1,hip-hop
0.74,0.688,5,0,0.0916,0.0,0.138,115.035,-4.361,0.061,0.935,135581,1,indie-pop
0.593,0.749,5,1,0.0475,0.106,0.314,164.959,-5.67,0.0113,0.649,309053,1,alt-rock
0.668,0.727,7,0,0.027,1.9e-05,0.1,139.991,-6.55,0.514,0.939,344571,1,singer-songwriter
0.744,0.619,0,1,0.039,0.00372,0.231,112.997,-9.805,0.598,0.641,188386,1,indie-pop
0.494,0.428,0,0,0.205,0.0698,0.0816,87.724,-7.239,0.236,0.44,157497,1,indie-pop
0.597,0.351,4,1,0.0281,3.86e-05,0.319,119.948,-8.043,0.727,0.243,220750,1,indie
0.68,0.826,0,1,0.0309,1.24e-05,0.543,118.051,-5.487,0.0212,0.644,215626,1,pop
0.417,0.551,8,0,0.174,0.00166,0.0907,87.614,-6.456,0.73,0.444,174567,1,indie-pop
0.88,0.751,7,0,0.0874,6.43e-05,0.106,117.948,-4.258,0.177,0.884,157605,1,edm
0.567,0.515,6,0,0.247,0.0,0.078,120.1,-10.265,0.354,0.321,224000,1,r-n-b
0.675,0.408,0,1,0.142,0.000714,0.16,90.111,-10.861,0.901,0.229,121374,1,indie-pop
0.756,0.448,3,0,0.0404,3.87e-06,0.11,139.031,-2.993,0.0508,0.431,204887,1,dance
0.406,0.399,7,1,0.0278,0.678,0.112,142.83,-10.449,0.756,0.163,256799,1,ambient
0.775,0.327,11,1,0.0557,0.0,0.0821,91.05,-7.241,0.841,0.595,189486,1,pop
0.749,0.535,4,1,0.0336,3.65e-05,0.0982,123.042,-6.785,0.0131,0.601,196606,1,dance
0.574,0.664,11,1,0.0409,0.0553,0.146,144.654,-6.068,0.0448,0.226,91869,1,indie-pop
0.857,0.427,8,1,0.112,0.0,0.108,130.033,-8.638,0.281,0.366,162453,1,r-n-b
0.637,0.929,4,1,0.0491,2.62e-05,0.344,80.974,-3.593,0.00167,0.902,147350,1,indie-pop
0.787,0.673,11,0,0.159,3.35e-06,0.0904,110.962,-4.583,0.264,0.779,237893,1,dance
0.749,0.463,11,1,0.0842,0.0382,0.338,90.035,-8.433,0.21,0.189,226986,1,dance
0.548,0.816,0,1,0.0465,0.0,0.335,95.39,-4.209,0.122,0.557,174000,1,pop
0.514,0.73,1,1,0.0598,9.54e-05,0.0897,171.005,-5.934,0.00146,0.334,200040,1,pop
0.73,0.729,4,0,0.0884,1.39e-06,0.349,113.011,-3.434,0.167,0.467,221820,1,dance
0.357,0.425,5,1,0.0333,0.0,0.322,102.078,-7.301,0.584,0.27,198040,1,pop
0.695,0.884,6,0,0.0753,0.0,0.213,103.014,-2.278,0.0561,0.914,203807,1,dance
0.81,0.353,6,1,0.0437,0.000104,0.082,124.991,-9.536,0.0473,0.731,175312,1,indie-pop
0.761,0.525,11,1,0.0944,6.7e-06,0.0921,80.87,-6.9,0.44,0.531,238805,1,indie-pop
0.599,0.465,4,1,0.0314,1.57e-06,0.149,113.82,-4.95,0.643,0.0678,230880,1,german
0.576,0.679,0,1,0.034,0.0,0.323,121.005,-7.237,0.0311,0.213,187888,1,piano
0.399,0.491,6,0,0.0538,0.00089,0.11,91.066,-10.778,0.0563,0.151,210463,1,indie-pop
0.509,0.448,4,0,0.0357,0.0137,0.244,156.909,-7.552,0.00713,0.221,230613,1,blues
0.685,0.76,2,1,0.0512,0.151,0.0866,160.035,-7.813,0.0199,0.781,125812,1,emo
0.789,0.711,2,1,0.041,0.0,0.0876,112.985,-4.248,0.0332,0.753,190306,1,dance
0.849,0.758,8,1,0.256,0.695,0.147,115.058,-7.498,0.499,0.0684,151625,1,hip-hop
0.746,0.765,6,0,0.0993,0.0,0.0936,114.044,-4.41,0.0112,0.737,199053,1,k-pop
0.829,0.512,6,0,0.187,0.0,0.12,80.511,-5.865,0.492,0.638,123986,1,r-n-b
0.578,0.386,6,1,0.0278,0.0453,0.307,154.902,-11.464,0.208,0.569,234093,1,alt-rock
0.487,0.65,0,1,0.0253,0.0,0.0933,151.964,-5.195,0.191,0.456,232533,1,country
0.372,0.537,9,1,0.0305,0.873,0.287,123.735,-7.623,0.937,0.228,212750,1,indie-pop
0.609,0.449,5,0,0.249,0.000115,0.147,143.854,-13.291,0.326,0.309,194165,1,indie-pop
0.662,0.413,0,1,0.0299,0.0,0.134,93.005,-7.357,0.213,0.467,161384,1,hip-hop
0.679,0.61,7,0,0.0305,9.51e-05,0.156,123.978,-10.936,0.585,0.554,227186,1,indie-pop
0.471,0.634,8,1,0.031,0.365,0.374,132.542,-7.406,0.159,0.366,208500,1,indie-pop
0.512,0.483,0,1,0.0298,0.0011,0.12,160.009,-7.798,0.00304,0.367,217026,1,alt-rock
0.767,0.659,1,1,0.0444,0.0,0.13,124.946,-7.429,0.325,0.439,163208,1,house
0.376,0.657,7,1,0.0768,0.0,0.0884,80.565,-4.658,0.0858,0.203,164781,1,hip-hop
0.601,0.741,2,1,0.0478,2.91e-05,0.415,153.96,-5.569,0.185,0.441,153190,1,pop
0.731,0.626,11,1,0.0805,0.0,0.183,82.488,-6.919,0.125,0.862,173640,1,indie-pop
0.664,0.609,1,1,0.0707,0.0,0.0926,130.041,-6.509,0.304,0.194,210560,1,dance
0.759,0.459,8,1,0.0948,0.0,0.0788,109.997,-5.187,0.00323,0.695,164952,1,k-pop
0.765,0.373,8,1,0.0713,0.525,0.112,85.016,-9.921,0.341,0.554,195776,1,electro
0.895,0.389,7,0,0.11,0.0346,0.105,110.023,-11.036,0.222,0.549,196730,1,electro
0.632,0.284,9,0,0.0801,0.000476,0.233,129.642,-14.025,0.932,0.208,245896,1,electro
0.855,0.463,3,1,0.0367,1.77e-05,0.347,102.931,-7.454,0.217,0.866,122772,1,alternative
0.647,0.765,1,1,0.06,0.0,0.315,79.994,-6.459,0.111,0.855,161853,1,country
0.807,0.893,11,0,0.0347,2.79e-05,0.366,126.011,-3.745,0.0451,0.537,230746,1,pop
0.386,0.426,3,1,0.0363,0.0,0.14,180.104,-6.642,0.807,0.261,203384,1,electro
0.422,0.25,0,1,0.0351,0.0,0.35,124.026,-6.836,0.441,0.246,161612,1,singer-songwriter
0.824,0.764,5,0,0.0854,0.00294,0.117,107.998,-4.175,0.0888,0.881,172626,1,dance
0.702,0.741,9,1,0.0427,0.0,0.337,124.925,-5.33,0.00544,0.646,187585,1,k-pop
0.731,0.85,9,1,0.0336,0.0,0.605,119.706,-4.913,0.252,0.644,157477,1,country
0.808,0.903,9,1,0.0729,0.0,0.0816,120.044,-2.179,0.0899,0.922,198053,1,k-pop
0.737,0.846,1,0,0.22,0.0,0.0486,87.981,-4.51,0.00614,0.546,143901,1,hip-hop
0.559,0.559,11,1,0.0358,0.0,0.138,72.498,-6.425,0.0145,0.338,220779,1,dance
0.539,0.508,10,1,0.0288,0.0,0.174,101.358,-6.05,0.727,0.227,177720,1,pop
0.826,0.553,1,0,0.234,4.12e-05,0.135,140.037,-10.121,0.163,0.4,168227,1,k-pop
0.742,0.527,8,0,0.0769,0.0,0.25,84.974,-6.892,0.327,0.638,169237,1,singer-songwriter
0.69,0.626,6,1,0.306,0.000335,0.0881,184.009,-5.693,0.105,0.912,187703,1,dance
0.863,0.482,1,1,0.439,0.0,0.148,140.021,-9.132,0.621,0.618,193714,1,chill
0.604,0.366,5,1,0.0282,0.0,0.133,141.981,-7.519,0.578,0.13,224694,1,british
0.698,0.623,8,0,0.037,0.0856,0.179,102.002,-7.845,0.623,0.625,204376,1,dance
0.437,0.565,10,1,0.0466,0.0,0.119,115.389,-5.596,0.697,0.306,376169,1,british
0.534,0.725,1,1,0.046,0.0,0.0264,88.098,-3.906,0.091,0.55,225148,1,british
0.667,0.457,6,0,0.439,0.0,0.114,97.604,-6.885,0.341,0.266,109325,1,chill
0.326,0.866,9,0,0.101,7.37e-06,0.0912,178.181,-4.541,0.0044,0.172,215040,1,indie
0.601,0.787,0,1,0.031,0.0,0.142,134.981,-6.178,0.0492,0.525,175163,1,dance
0.63,0.91,10,0,0.058,1.91e-06,0.125,123.017,-2.681,0.0231,0.525,167142,1,edm
0.685,0.738,8,1,0.0595,0.0,0.128,112.972,-4.413,0.0695,0.8,167613,1,folk
0.758,0.674,6,1,0.108,0.0,0.0902,97.977,-4.533,0.0903,0.424,181224,1,chill
0.773,0.742,5,0,0.046,0.0,0.0754,114.071,-3.678,0.0206,0.571,165264,1,rock
0.684,0.545,1,1,0.121,0.0,0.102,143.049,-6.885,0.159,0.407,135264,1,r-n-b
0.836,0.743,10,0,0.0656,0.0,0.335,108.966,-6.305,0.0995,0.722,191822,1,hip-hop
0.52,0.731,6,0,0.0557,0.00101,0.311,173.93,-5.338,0.342,0.662,167303,1,pop
